length,diameter,height,wholeweight,shuckedweight,visceraweight,shellweight,class,F,I,M
0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,9,False,False,True
0.59,0.485,0.155,1.0785,0.4535,0.2435,0.31,9,False,False,True
0.43,0.34,0.11,0.382,0.154,0.0955,0.109,8,True,False,False
0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10,True,False,False
0.685,0.525,0.175,1.71,0.5415,0.309,0.58,16,True,False,False
0.58,0.46,0.12,0.9935,0.4625,0.2385,0.28,11,True,False,False
0.435,0.34,0.12,0.396,0.1775,0.081,0.125,8,False,True,False
0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7,False,True,False
0.495,0.375,0.12,0.614,0.2855,0.1365,0.161,8,False,True,False
0.465,0.35,0.125,0.482,0.23,0.106,0.1095,6,True,False,False
0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15,True,False,False
0.4,0.31,0.11,0.314,0.138,0.057,0.1,11,False,False,True
0.44,0.34,0.14,0.482,0.186,0.1085,0.16,9,True,False,False
0.37,0.28,0.095,0.2225,0.0805,0.051,0.075,7,False,False,True
0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,8,True,False,False
0.59,0.445,0.135,0.7715,0.328,0.1745,0.23,9,False,True,False
0.495,0.385,0.135,0.6335,0.2,0.1225,0.26,14,False,False,True
0.555,0.455,0.135,0.837,0.382,0.171,0.235,9,False,False,True
0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,6,False,False,True
0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8,False,True,False
0.28,0.215,0.07,0.124,0.063,0.0215,0.03,6,False,True,False
0.565,0.44,0.175,0.9025,0.31,0.193,0.325,14,False,False,True
0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,10,False,False,True
0.475,0.38,0.145,0.57,0.167,0.118,0.187,11,True,False,False
0.4,0.3,0.125,0.417,0.191,0.09,0.1175,9,False,False,True
0.64,0.525,0.175,1.382,0.646,0.3115,0.37,9,True,False,False
0.605,0.475,0.18,0.9365,0.394,0.219,0.295,15,False,False,True
0.415,0.31,0.095,0.34,0.181,0.057,0.083,6,False,True,False
0.445,0.355,0.15,0.485,0.181,0.125,0.155,11,True,False,False
0.625,0.495,0.155,1.025,0.46,0.1945,0.34,9,False,False,True
0.695,0.55,0.155,1.8495,0.767,0.442,0.4175,10,True,False,False
0.265,0.205,0.07,0.1055,0.039,0.041,0.035,5,False,True,False
0.52,0.465,0.15,0.9505,0.456,0.199,0.255,8,False,False,True
0.47,0.35,0.1,0.4775,0.1885,0.0885,0.175,8,False,False,True
0.475,0.355,0.115,0.5195,0.279,0.088,0.1325,7,False,True,False
0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,8,False,False,True
0.49,0.365,0.125,0.5585,0.252,0.126,0.1615,10,False,True,False
0.595,0.465,0.175,1.115,0.4015,0.254,0.39,13,False,False,True
0.435,0.335,0.1,0.3295,0.129,0.07,0.11,7,False,True,False
0.29,0.205,0.07,0.0975,0.036,0.019,0.035,8,False,True,False
0.495,0.375,0.155,0.976,0.45,0.2285,0.2475,9,False,False,True
0.525,0.39,0.12,0.664,0.3115,0.147,0.178,9,False,True,False
0.6,0.46,0.155,0.6655,0.285,0.149,0.269,11,False,False,True
0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6,False,True,False
0.535,0.42,0.13,0.8055,0.301,0.181,0.28,14,False,False,True
0.445,0.35,0.12,0.4425,0.192,0.0955,0.135,8,False,False,True
0.41,0.315,0.1,0.3,0.124,0.0575,0.1,8,False,True,False
0.6,0.495,0.185,1.1145,0.5055,0.2635,0.367,11,False,False,True
0.615,0.465,0.15,0.923,0.4615,0.1825,0.2415,9,True,False,False
0.615,0.475,0.155,1.004,0.4475,0.193,0.2895,10,True,False,False
0.705,0.54,0.205,1.757,0.8265,0.417,0.461,9,True,False,False
0.45,0.35,0.1,0.3675,0.1465,0.1015,0.12,10,False,False,True
0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12,False,False,True
0.7,0.575,0.19,2.273,1.095,0.418,0.638,12,False,False,True
0.235,0.13,0.075,0.1585,0.0685,0.037,0.0465,5,False,True,False
0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12,True,False,False
0.58,0.45,0.16,0.8675,0.3935,0.221,0.215,9,False,False,True
0.655,0.505,0.19,1.3485,0.5935,0.2745,0.425,12,True,False,False
0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6,False,True,False
0.45,0.35,0.13,0.4655,0.2075,0.1045,0.135,8,False,False,True
0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,10,False,False,True
0.62,0.51,0.175,1.615,0.5105,0.192,0.675,12,False,False,True
0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,8,True,False,False
0.51,0.38,0.13,0.584,0.224,0.1355,0.185,13,True,False,False
0.32,0.24,0.085,0.131,0.0615,0.0265,0.038,6,False,True,False
0.595,0.47,0.155,1.2015,0.492,0.3865,0.265,10,False,False,True
0.365,0.285,0.085,0.2205,0.0855,0.0515,0.07,9,False,False,True
0.61,0.485,0.165,1.087,0.4255,0.232,0.38,11,True,False,False
0.655,0.53,0.165,1.2835,0.583,0.1255,0.4,8,True,False,False
0.58,0.445,0.135,0.814,0.3775,0.1915,0.22,9,False,False,True
0.2,0.145,0.06,0.037,0.0125,0.0095,0.011,4,False,True,False
0.55,0.41,0.145,0.8285,0.3095,0.1905,0.25,13,True,False,False
0.495,0.38,0.145,0.5,0.205,0.148,0.1505,8,False,True,False
0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,5,False,True,False
0.46,0.34,0.135,0.495,0.1655,0.117,0.185,10,False,False,True
0.51,0.39,0.125,0.597,0.293,0.1265,0.1555,8,False,True,False
0.5,0.42,0.125,0.62,0.255,0.15,0.205,11,False,False,True
0.575,0.475,0.16,0.895,0.3605,0.221,0.271,9,True,False,False
0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11,True,False,False
0.585,0.45,0.15,1.047,0.4315,0.276,0.315,14,False,False,True
0.745,0.57,0.215,2.25,1.1565,0.446,0.558,9,True,False,False
0.43,0.32,0.11,0.3675,0.1675,0.102,0.105,8,False,True,False
0.355,0.265,0.09,0.168,0.05,0.041,0.063,8,False,False,True
0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16,False,False,True
0.625,0.475,0.16,1.3335,0.605,0.2875,0.319,10,True,False,False
0.615,0.455,0.145,1.1155,0.5045,0.238,0.315,10,True,False,False
0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,10,False,False,True
0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,14,True,False,False
0.385,0.3,0.09,0.308,0.1525,0.056,0.0835,8,False,True,False
0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,10,False,False,True
0.365,0.265,0.085,0.213,0.0945,0.049,0.06,7,False,True,False
0.525,0.415,0.14,0.724,0.3475,0.173,0.175,8,True,False,False
0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4,False,True,False
0.735,0.585,0.185,2.124,0.952,0.55,0.5,11,False,False,True
0.595,0.435,0.16,1.057,0.4255,0.224,0.31,9,False,False,True
0.635,0.505,0.155,1.2895,0.594,0.314,0.345,11,True,False,False
0.525,0.43,0.15,0.7365,0.3225,0.161,0.215,11,False,True,False
0.365,0.275,0.085,0.223,0.098,0.0375,0.075,7,False,True,False
0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,14,False,False,True
0.44,0.33,0.11,0.3705,0.1545,0.084,0.12,7,False,True,False
0.375,0.29,0.14,0.3,0.14,0.0625,0.0825,8,False,True,False
0.575,0.45,0.16,0.9775,0.3135,0.231,0.33,12,True,False,False
0.535,0.42,0.15,0.7365,0.2785,0.186,0.215,14,True,False,False
0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13,True,False,False
0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,15,False,False,True
0.685,0.52,0.15,1.343,0.4635,0.292,0.4,13,False,False,True
0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,10,False,False,True
0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,11,False,False,True
0.29,0.21,0.07,0.1115,0.048,0.0205,0.03,5,False,True,False
0.515,0.405,0.13,0.573,0.213,0.134,0.195,9,False,True,False
0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535,8,False,False,True
0.55,0.42,0.115,0.668,0.2925,0.137,0.209,11,False,True,False
0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,5,False,True,False
0.44,0.35,0.125,0.456,0.21,0.0955,0.131,8,False,True,False
0.21,0.15,0.055,0.0465,0.017,0.012,0.015,5,False,True,False
0.33,0.255,0.08,0.205,0.0895,0.0395,0.055,7,False,True,False
0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,15,False,False,True
0.455,0.35,0.105,0.4445,0.213,0.107,0.1115,7,False,True,False
0.45,0.33,0.115,0.365,0.14,0.0825,0.1245,8,False,True,False
0.415,0.31,0.1,0.2805,0.114,0.0565,0.0975,6,False,True,False
0.59,0.465,0.15,0.997,0.392,0.246,0.34,12,True,False,False
0.675,0.515,0.15,1.312,0.556,0.2845,0.4115,11,False,False,True
0.535,0.42,0.13,0.699,0.3125,0.1565,0.2035,8,True,False,False
0.505,0.405,0.16,0.6835,0.271,0.145,0.215,10,True,False,False
0.215,0.15,0.055,0.041,0.015,0.009,0.0125,3,False,True,False
0.27,0.2,0.07,0.1,0.034,0.0245,0.035,5,False,True,False
0.18,0.135,0.08,0.033,0.0145,0.007,0.01,5,False,True,False
0.65,0.51,0.155,1.189,0.483,0.278,0.3645,13,True,False,False
0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,8,False,True,False
0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,13,False,False,True
0.495,0.375,0.115,0.507,0.241,0.103,0.15,8,False,True,False
0.545,0.41,0.12,0.793,0.434,0.1405,0.19,9,False,False,True
0.31,0.225,0.05,0.1445,0.0675,0.0385,0.045,6,False,True,False
0.54,0.415,0.11,0.619,0.2755,0.15,0.1765,10,False,True,False
0.52,0.41,0.14,0.6625,0.2775,0.1555,0.196,11,False,True,False
0.465,0.39,0.14,0.5555,0.213,0.1075,0.215,15,True,False,False
0.375,0.285,0.09,0.237,0.106,0.0395,0.08,8,False,True,False
0.425,0.325,0.11,0.405,0.1695,0.092,0.1065,8,False,True,False
0.75,0.57,0.21,2.236,1.109,0.5195,0.545,11,True,False,False
0.365,0.27,0.085,0.2225,0.0935,0.0525,0.066,7,False,True,False
0.59,0.405,0.15,0.853,0.326,0.2615,0.245,9,False,False,True
0.435,0.35,0.125,0.459,0.197,0.1145,0.145,9,True,False,False
0.655,0.525,0.16,1.46,0.686,0.311,0.405,11,False,False,True
0.655,0.54,0.215,1.5555,0.695,0.296,0.444,11,True,False,False
0.625,0.495,0.155,1.025,0.46,0.1945,0.34,9,False,False,True
0.52,0.4,0.125,0.6865,0.295,0.1715,0.185,9,True,False,False
0.675,0.565,0.195,1.8375,0.7645,0.3615,0.553,12,True,False,False
0.3,0.22,0.08,0.1255,0.055,0.0265,0.039,6,False,True,False
0.675,0.515,0.145,1.265,0.6025,0.299,0.325,10,False,False,True
0.32,0.255,0.085,0.1745,0.072,0.033,0.057,8,False,True,False
0.63,0.465,0.15,1.027,0.537,0.188,0.176,8,False,False,True
0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,8,True,False,False
0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9,False,False,True
0.435,0.325,0.11,0.367,0.1595,0.08,0.105,6,False,True,False
0.405,0.305,0.1,0.268,0.1145,0.053,0.085,7,False,True,False
0.75,0.55,0.18,1.893,0.942,0.397,0.445,11,False,False,True
0.37,0.29,0.1,0.25,0.1025,0.0505,0.085,10,False,True,False
0.285,0.21,0.055,0.101,0.0415,0.017,0.0335,5,False,True,False
0.405,0.305,0.1,0.271,0.0965,0.061,0.091,7,False,True,False
0.46,0.36,0.125,0.547,0.2165,0.1105,0.19,8,False,False,True
0.47,0.36,0.1,0.4705,0.1635,0.089,0.1385,8,True,False,False
0.635,0.5,0.18,1.319,0.5485,0.292,0.49,16,False,True,False
0.605,0.46,0.17,1.122,0.347,0.3045,0.315,13,True,False,False
0.395,0.32,0.1,0.3075,0.149,0.0535,0.09,8,False,True,False
0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355,10,False,False,True
0.545,0.43,0.14,0.832,0.4355,0.17,0.201,9,True,False,False
0.66,0.515,0.18,1.523,0.54,0.3365,0.555,16,True,False,False
0.47,0.375,0.105,0.441,0.167,0.0865,0.145,10,False,True,False
0.505,0.41,0.15,0.644,0.285,0.145,0.21,11,True,False,False
0.5,0.385,0.11,0.596,0.3015,0.104,0.151,8,False,True,False
0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6,False,True,False
0.51,0.41,0.155,1.2825,0.569,0.291,0.3795,9,False,False,True
0.71,0.53,0.195,1.8745,0.6755,0.4065,0.6855,12,True,False,False
0.55,0.435,0.11,0.806,0.3415,0.203,0.215,9,False,False,True
0.58,0.455,0.195,1.859,0.945,0.426,0.441,9,False,False,True
0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,10,True,False,False
0.62,0.5,0.2,1.221,0.4605,0.263,0.43,12,False,False,True
0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,9,True,False,False
0.495,0.385,0.13,0.6905,0.3125,0.179,0.175,10,True,False,False
0.635,0.525,0.185,1.4065,0.684,0.3,0.3745,10,False,False,True
0.6,0.49,0.21,1.9875,1.005,0.419,0.491,10,False,False,True
0.62,0.48,0.165,1.0855,0.481,0.2575,0.305,10,False,False,True
0.57,0.445,0.15,0.9875,0.504,0.207,0.249,8,False,False,True
0.68,0.56,0.195,1.664,0.58,0.3855,0.545,11,True,False,False
0.485,0.375,0.145,0.5885,0.2385,0.1155,0.19,13,True,False,False
0.32,0.235,0.09,0.183,0.098,0.0335,0.042,7,False,True,False
0.615,0.47,0.155,1.084,0.5885,0.209,0.246,9,True,False,False
0.475,0.375,0.125,0.593,0.277,0.115,0.18,10,False,False,True
0.435,0.335,0.1,0.3245,0.135,0.0785,0.098,7,False,True,False
0.525,0.4,0.13,0.6995,0.3115,0.131,0.223,9,True,False,False
0.55,0.425,0.15,0.7665,0.339,0.176,0.21,8,False,True,False
0.65,0.5,0.155,1.202,0.565,0.3135,0.294,11,False,False,True
0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,13,False,False,True
0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12,False,False,True
0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,11,False,False,True
0.415,0.31,0.095,0.34,0.181,0.057,0.083,6,False,True,False
0.475,0.37,0.125,0.655,0.266,0.1725,0.185,10,False,False,True
0.63,0.515,0.16,1.336,0.553,0.3205,0.35,11,True,False,False
0.38,0.275,0.1,0.2255,0.08,0.049,0.085,10,False,True,False
0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,6,False,False,True
0.63,0.5,0.18,1.1965,0.514,0.2325,0.3995,8,True,False,False
0.55,0.43,0.14,0.84,0.375,0.218,0.1945,8,True,False,False
0.535,0.4,0.135,0.775,0.368,0.208,0.2055,8,False,True,False
0.33,0.25,0.075,0.1405,0.056,0.035,0.05,5,False,True,False
0.54,0.42,0.14,0.6665,0.3125,0.138,0.1895,10,False,True,False
0.59,0.455,0.165,1.161,0.38,0.2455,0.28,12,True,False,False
0.58,0.47,0.165,0.9975,0.3935,0.242,0.33,10,False,False,True
0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,8,False,False,True
0.63,0.505,0.225,1.525,0.56,0.3335,0.45,15,False,False,True
0.515,0.415,0.14,0.6935,0.3115,0.152,0.2,10,True,False,False
0.445,0.345,0.13,0.4075,0.1365,0.0645,0.18,11,False,True,False
0.49,0.38,0.12,0.529,0.2165,0.139,0.155,11,False,True,False
0.35,0.265,0.08,0.2,0.09,0.042,0.06,7,False,True,False
0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16,7,False,True,False
0.54,0.42,0.14,0.7265,0.3205,0.1445,0.229,9,False,True,False
0.63,0.49,0.15,1.1955,0.5845,0.257,0.3,9,False,False,True
0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22,False,False,True
0.265,0.195,0.06,0.092,0.0345,0.025,0.0245,6,False,True,False
0.53,0.41,0.14,0.7545,0.3495,0.1715,0.2105,8,False,False,True
0.33,0.25,0.09,0.197,0.085,0.041,0.0605,10,False,False,True
0.425,0.345,0.11,0.3665,0.125,0.081,0.117,11,True,False,False
0.53,0.425,0.13,0.7585,0.325,0.197,0.205,8,True,False,False
0.69,0.505,0.2,1.872,0.893,0.4015,0.48,10,False,False,True
0.74,0.565,0.205,2.119,0.9655,0.5185,0.482,12,True,False,False
0.495,0.39,0.15,0.853,0.3285,0.189,0.27,14,False,False,True
0.43,0.325,0.12,0.445,0.165,0.0995,0.155,8,True,False,False
0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22,False,False,True
0.43,0.315,0.095,0.378,0.175,0.08,0.1045,8,False,True,False
0.745,0.57,0.215,2.25,1.1565,0.446,0.558,9,True,False,False
0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13,True,False,False
0.45,0.34,0.105,0.4385,0.21,0.0925,0.12,8,False,True,False
0.635,0.51,0.155,1.156,0.428,0.289,0.315,18,False,False,True
0.52,0.405,0.14,0.6915,0.276,0.137,0.215,11,True,False,False
0.55,0.415,0.135,0.8095,0.2985,0.2015,0.28,12,False,True,False
0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19,False,False,True
0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12,False,False,True
0.675,0.545,0.185,1.7375,0.876,0.3135,0.469,13,False,False,True
0.56,0.43,0.145,0.8995,0.464,0.1775,0.234,9,False,False,True
0.25,0.19,0.06,0.0765,0.036,0.0115,0.0245,6,False,True,False
0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18,False,False,True
0.61,0.465,0.125,0.9225,0.436,0.19,0.26,9,False,True,False
0.515,0.415,0.13,0.764,0.276,0.196,0.25,13,True,False,False
0.355,0.27,0.105,0.271,0.1425,0.0525,0.0735,9,False,True,False
0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,17,True,False,False
0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,13,True,False,False
0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17,True,False,False
0.465,0.34,0.11,0.346,0.1425,0.073,0.113,11,False,True,False
0.505,0.39,0.115,0.5585,0.2575,0.119,0.1535,8,False,False,True
0.285,0.22,0.065,0.096,0.0405,0.0205,0.03,5,False,True,False
0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,14,True,False,False
0.44,0.34,0.105,0.344,0.123,0.081,0.125,8,False,True,False
0.63,0.5,0.16,1.22,0.4905,0.3,0.345,14,True,False,False
0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,9,True,False,False
0.5,0.395,0.15,0.7145,0.3235,0.173,0.195,9,True,False,False
0.47,0.365,0.135,0.522,0.2395,0.1525,0.145,10,False,False,True
0.48,0.39,0.125,0.6905,0.219,0.155,0.2,12,True,False,False
0.38,0.29,0.105,0.257,0.099,0.051,0.085,10,True,False,False
0.53,0.41,0.14,0.681,0.3095,0.1415,0.1835,6,False,False,True
0.695,0.57,0.2,2.033,0.751,0.4255,0.685,15,False,False,True
0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10,True,False,False
0.735,0.59,0.205,2.087,0.909,0.474,0.625,12,False,False,True
0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10,False,False,True
0.475,0.37,0.125,0.537,0.222,0.1215,0.15,9,False,False,True
0.55,0.43,0.18,0.8265,0.4405,0.159,0.225,10,False,False,True
0.625,0.485,0.16,1.2135,0.631,0.2235,0.302,9,False,False,True
0.35,0.265,0.08,0.2,0.09,0.042,0.06,7,False,True,False
0.625,0.47,0.145,0.984,0.475,0.2,0.265,11,True,False,False
0.505,0.39,0.12,0.653,0.3315,0.1385,0.167,9,False,False,True
0.475,0.38,0.14,0.689,0.3165,0.1315,0.1955,7,True,False,False
0.6,0.475,0.175,1.11,0.5105,0.256,0.285,9,False,False,True
0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,10,True,False,False
0.52,0.405,0.115,0.776,0.32,0.1845,0.22,8,True,False,False
0.445,0.335,0.11,0.411,0.1985,0.0935,0.109,8,False,True,False
0.33,0.23,0.085,0.1695,0.079,0.026,0.0505,6,False,True,False
0.625,0.49,0.165,1.205,0.5175,0.3105,0.3465,10,False,False,True
0.53,0.425,0.13,0.7455,0.2995,0.1355,0.245,10,False,False,True
0.175,0.125,0.05,0.0235,0.008,0.0035,0.008,5,False,True,False
0.44,0.34,0.105,0.402,0.1305,0.0955,0.165,10,False,False,True
0.475,0.365,0.115,0.566,0.281,0.117,0.1335,7,True,False,False
0.435,0.325,0.11,0.367,0.1595,0.08,0.105,6,False,True,False
0.465,0.35,0.11,0.4085,0.165,0.102,0.131,8,True,False,False
0.41,0.31,0.09,0.339,0.155,0.0695,0.09,7,False,True,False
0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,10,False,False,True
0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13,True,False,False
0.455,0.36,0.11,0.4385,0.206,0.098,0.125,10,True,False,False
0.415,0.315,0.125,0.388,0.068,0.09,0.125,12,False,False,True
0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,11,False,False,True
0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18,False,False,True
0.185,0.375,0.12,0.4645,0.196,0.1045,0.15,6,False,True,False
0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12,False,False,True
0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,8,False,True,False
0.425,0.34,0.1,0.3515,0.1625,0.082,0.094,7,False,True,False
0.715,0.565,0.24,2.1995,0.7245,0.465,0.885,17,True,False,False
0.695,0.55,0.195,1.6645,0.727,0.36,0.445,11,False,False,True
0.2,0.145,0.05,0.036,0.0125,0.008,0.011,4,False,True,False
0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,13,False,False,True
0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,11,False,False,True
0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,9,True,False,False
0.57,0.435,0.145,0.9055,0.3925,0.2355,0.275,10,False,False,True
0.45,0.355,0.115,0.478,0.18,0.1185,0.155,10,False,False,True
0.64,0.52,0.2,1.407,0.566,0.304,0.455,17,False,False,True
0.47,0.365,0.105,0.4205,0.163,0.1035,0.14,9,True,False,False
0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355,10,False,False,True
0.72,0.55,0.18,1.52,0.637,0.325,0.435,10,True,False,False
0.29,0.225,0.08,0.1295,0.0535,0.026,0.045,10,False,False,True
0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235,9,False,True,False
0.66,0.53,0.185,1.346,0.546,0.2705,0.476,11,True,False,False
0.28,0.12,0.075,0.117,0.0455,0.029,0.0345,4,False,True,False
0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12,False,False,True
0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,10,False,True,False
0.175,0.135,0.04,0.0305,0.011,0.0075,0.01,5,False,False,True
0.52,0.465,0.15,0.9505,0.456,0.199,0.255,8,False,False,True
0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16,True,False,False
0.555,0.395,0.13,0.5585,0.222,0.1245,0.17,9,False,True,False
0.5,0.375,0.12,0.529,0.2235,0.123,0.16,8,False,True,False
0.635,0.505,0.185,1.3035,0.501,0.295,0.41,17,True,False,False
0.66,0.505,0.185,1.528,0.69,0.3025,0.441,11,True,False,False
0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,13,False,True,False
0.505,0.4,0.125,0.77,0.2735,0.159,0.255,13,False,False,True
0.55,0.425,0.135,0.656,0.257,0.17,0.203,10,False,True,False
0.555,0.46,0.145,0.9005,0.3845,0.158,0.2765,11,False,True,False
0.58,0.45,0.155,0.93,0.385,0.246,0.265,9,True,False,False
0.46,0.345,0.11,0.4595,0.235,0.0885,0.116,7,False,False,True
0.62,0.48,0.18,1.2215,0.582,0.2695,0.313,12,True,False,False
0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165,8,False,True,False
0.58,0.46,0.16,1.063,0.513,0.2705,0.2625,9,False,False,True
0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,16,True,False,False
0.515,0.39,0.14,0.678,0.341,0.1325,0.119,8,False,False,True
0.335,0.255,0.08,0.168,0.079,0.0355,0.05,5,False,True,False
0.24,0.185,0.07,0.0715,0.026,0.018,0.025,6,False,True,False
0.5,0.4,0.125,0.5975,0.27,0.1275,0.166,9,False,False,True
0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14,False,False,True
0.48,0.355,0.125,0.494,0.2385,0.0835,0.15,9,False,True,False
0.415,0.32,0.115,0.3045,0.1215,0.0735,0.094,7,False,True,False
0.345,0.275,0.095,0.1995,0.0755,0.0535,0.07,6,False,True,False
0.67,0.53,0.205,1.4015,0.643,0.2465,0.416,12,True,False,False
0.675,0.525,0.17,1.711,0.8365,0.352,0.475,9,True,False,False
0.5,0.37,0.15,1.0615,0.494,0.223,0.296,9,False,False,True
0.605,0.475,0.175,1.201,0.5395,0.275,0.309,10,False,False,True
0.635,0.505,0.185,1.3035,0.501,0.295,0.41,17,True,False,False
0.71,0.545,0.175,1.907,0.8725,0.4565,0.475,11,True,False,False
0.595,0.48,0.15,1.11,0.498,0.228,0.33,10,True,False,False
0.485,0.37,0.13,0.458,0.181,0.113,0.136,10,False,True,False
0.38,0.28,0.095,0.2885,0.165,0.0435,0.067,7,False,True,False
0.5,0.38,0.155,0.6675,0.2745,0.156,0.18,12,False,True,False
0.355,0.255,0.08,0.187,0.078,0.0505,0.058,7,False,True,False
0.625,0.485,0.135,1.3025,0.61,0.2675,0.3605,14,True,False,False
0.535,0.455,0.14,1.0015,0.53,0.1765,0.244,9,False,True,False
0.745,0.585,0.19,1.966,0.8435,0.437,0.5855,18,True,False,False
0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,7,False,True,False
0.34,0.26,0.09,0.179,0.076,0.0525,0.055,6,False,True,False
0.58,0.445,0.135,0.814,0.3775,0.1915,0.22,9,False,False,True
0.525,0.41,0.15,0.708,0.274,0.151,0.25,12,True,False,False
0.57,0.48,0.175,1.185,0.474,0.261,0.38,11,False,False,True
0.455,0.34,0.115,0.486,0.261,0.0655,0.1315,8,False,True,False
0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,11,False,False,True
0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,16,True,False,False
0.415,0.315,0.125,0.388,0.068,0.09,0.125,12,False,False,True
0.66,0.52,0.19,1.558,0.755,0.298,0.4,10,False,False,True
0.53,0.435,0.155,0.699,0.288,0.1595,0.205,10,False,False,True
0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,12,True,False,False
0.62,0.475,0.195,1.3585,0.5935,0.3365,0.3745,10,False,False,True
0.54,0.435,0.18,0.996,0.3835,0.226,0.325,17,False,False,True
0.55,0.41,0.125,0.7605,0.2505,0.1635,0.195,14,False,False,True
0.46,0.345,0.11,0.3755,0.1525,0.058,0.125,7,False,True,False
0.59,0.44,0.15,0.8725,0.387,0.215,0.245,8,False,False,True
0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14,False,False,True
0.705,0.55,0.21,1.4385,0.655,0.3255,0.462,11,False,False,True
0.455,0.365,0.095,0.514,0.2245,0.101,0.15,15,False,False,True
0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,9,True,False,False
