length,diameter,height,wholeweight,shuckedweight,visceraweight,shellweight,class,F,I,M
0.445,0.35,0.12,0.4425,0.192,0.0955,0.135,8,False,False,True
0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8,False,False,True
0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,8,False,True,False
0.62,0.435,0.155,1.012,0.477,0.236,0.275,8,True,False,False
0.38,0.27,0.08,0.2105,0.0865,0.042,0.07,8,False,True,False
0.49,0.37,0.11,0.538,0.271,0.1035,0.139,8,False,True,False
0.535,0.385,0.18,1.0835,0.4955,0.2295,0.304,8,False,True,False
0.645,0.49,0.16,1.144,0.5015,0.289,0.319,8,True,False,False
0.61,0.47,0.16,1.0745,0.4925,0.236,0.29,8,True,False,False
0.47,0.375,0.125,0.5225,0.2265,0.104,0.162,8,False,True,False
0.46,0.365,0.125,0.4785,0.206,0.1045,0.141,8,True,False,False
0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,8,True,False,False
0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8,False,True,False
0.6,0.46,0.15,1.235,0.6025,0.274,0.29,8,True,False,False
0.58,0.445,0.145,0.888,0.41,0.1815,0.2425,8,True,False,False
0.475,0.355,0.1,0.5035,0.2535,0.091,0.14,8,False,True,False
0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,8,True,False,False
0.66,0.485,0.155,1.2275,0.61,0.274,0.3,8,False,False,True
0.4,0.32,0.11,0.353,0.1405,0.0985,0.1,8,True,False,False
0.45,0.325,0.115,0.4305,0.2235,0.0785,0.1155,8,False,False,True
0.5,0.38,0.14,0.6355,0.277,0.143,0.1785,8,True,False,False
0.555,0.435,0.145,0.9205,0.404,0.2275,0.255,8,False,False,True
0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,8,False,False,True
0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,8,True,False,False
0.525,0.4,0.13,0.6455,0.325,0.1245,0.17,8,False,True,False
0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2,8,True,False,False
0.47,0.36,0.1,0.4705,0.1635,0.089,0.1385,8,True,False,False
0.475,0.365,0.12,0.5185,0.268,0.1095,0.1365,8,False,True,False
0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,8,False,True,False
0.47,0.365,0.12,0.582,0.29,0.092,0.146,8,True,False,False
0.6,0.47,0.15,0.928,0.4225,0.183,0.275,8,False,False,True
0.63,0.475,0.15,1.072,0.433,0.2975,0.315,8,True,False,False
0.355,0.275,0.085,0.22,0.092,0.06,0.15,8,False,True,False
0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8,False,False,True
0.48,0.37,0.12,0.536,0.251,0.114,0.15,8,False,True,False
0.45,0.365,0.125,0.462,0.2135,0.0985,0.1315,8,False,True,False
0.45,0.33,0.105,0.4955,0.2575,0.082,0.129,8,False,False,True
0.63,0.48,0.165,1.286,0.604,0.271,0.35,8,False,False,True
0.455,0.375,0.125,0.533,0.233,0.106,0.185,8,False,True,False
0.5,0.4,0.13,0.7715,0.37,0.16,0.211,8,False,False,True
0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,8,False,False,True
0.535,0.445,0.125,0.8725,0.417,0.199,0.24,8,True,False,False
0.55,0.425,0.125,0.964,0.5475,0.159,0.215,8,True,False,False
0.47,0.345,0.12,0.3685,0.1525,0.0615,0.125,8,False,True,False
0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,8,False,False,True
0.52,0.465,0.15,0.9505,0.456,0.199,0.255,8,False,False,True
0.375,0.285,0.1,0.239,0.105,0.0555,0.07,8,False,True,False
0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,8,False,True,False
0.385,0.28,0.1,0.2755,0.1305,0.061,0.0725,8,False,True,False
0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8,False,True,False
0.37,0.28,0.105,0.224,0.0815,0.0575,0.075,8,False,False,True
0.435,0.375,0.11,0.4155,0.17,0.076,0.145,8,False,True,False
0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475,8,False,False,True
0.54,0.41,0.135,0.7025,0.31,0.177,0.2,8,False,True,False
0.47,0.365,0.12,0.612,0.327,0.15,0.14,8,False,False,True
0.385,0.29,0.085,0.2505,0.112,0.061,0.08,8,False,True,False
0.475,0.37,0.125,0.649,0.347,0.136,0.142,8,False,False,True
0.475,0.375,0.11,0.494,0.211,0.109,0.1545,8,False,True,False
0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075,8,False,True,False
0.425,0.325,0.11,0.317,0.135,0.048,0.09,8,False,True,False
0.53,0.4,0.125,0.617,0.279,0.127,0.19,8,False,True,False
0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,8,True,False,False
0.485,0.375,0.11,0.464,0.2015,0.09,0.149,8,False,True,False
0.36,0.27,0.09,0.232,0.12,0.0435,0.056,8,False,True,False
0.36,0.27,0.095,0.2,0.073,0.056,0.061,8,False,True,False
0.515,0.4,0.125,0.615,0.2865,0.123,0.1765,8,True,False,False
0.62,0.465,0.14,1.011,0.479,0.2385,0.255,8,True,False,False
0.63,0.47,0.155,1.1325,0.589,0.211,0.287,8,False,False,True
0.42,0.325,0.115,0.314,0.1295,0.0635,0.1,8,False,True,False
0.475,0.365,0.14,0.4545,0.171,0.118,0.158,8,False,True,False
0.58,0.465,0.15,0.9065,0.371,0.1965,0.29,8,False,False,True
0.495,0.37,0.125,0.4715,0.2075,0.091,0.15,8,False,True,False
0.41,0.3,0.09,0.28,0.141,0.0575,0.075,8,False,True,False
0.4,0.3,0.115,0.3025,0.1335,0.0465,0.0935,8,True,False,False
0.6,0.41,0.145,0.939,0.4475,0.196,0.268,8,False,False,True
0.475,0.36,0.14,0.5135,0.241,0.1045,0.155,8,False,False,True
0.59,0.47,0.15,0.9955,0.481,0.232,0.24,8,False,False,True
0.495,0.38,0.145,0.5,0.205,0.148,0.1505,8,False,True,False
0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8,False,True,False
0.47,0.35,0.1,0.4775,0.1885,0.0885,0.175,8,False,False,True
0.425,0.33,0.115,0.406,0.1635,0.081,0.1355,8,True,False,False
0.52,0.4,0.12,0.58,0.234,0.1315,0.185,8,False,False,True
0.51,0.405,0.13,0.599,0.3065,0.1155,0.1485,8,False,True,False
0.505,0.4,0.125,0.5605,0.2255,0.1435,0.17,8,False,True,False
0.585,0.47,0.17,1.099,0.3975,0.2325,0.358,20,True,False,False
0.725,0.575,0.175,2.124,0.765,0.4515,0.85,20,True,False,False
0.65,0.515,0.175,1.4805,0.5295,0.272,0.525,20,False,False,True
0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,20,True,False,False
0.53,0.415,0.15,0.7775,0.237,0.1415,0.33,20,True,False,False
0.68,0.57,0.205,1.842,0.625,0.408,0.65,20,True,False,False
0.55,0.425,0.16,0.97,0.2885,0.139,0.48,20,False,False,True
0.63,0.515,0.165,1.352,0.488,0.349,0.45,20,False,False,True
0.61,0.485,0.21,1.3445,0.535,0.2205,0.515,20,True,False,False
0.615,0.525,0.155,1.1375,0.367,0.236,0.37,20,False,False,True
0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,20,False,False,True
0.655,0.525,0.185,1.259,0.487,0.2215,0.445,20,False,False,True
0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,20,True,False,False
0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16,False,False,True
0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,16,False,False,True
0.6,0.48,0.15,1.029,0.4085,0.2705,0.295,16,True,False,False
0.645,0.52,0.21,1.5535,0.616,0.3655,0.474,16,True,False,False
0.675,0.535,0.16,1.41,0.592,0.3175,0.42,16,True,False,False
0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,16,False,True,False
0.625,0.525,0.215,1.5765,0.5115,0.2595,0.665,16,True,False,False
0.63,0.5,0.155,1.005,0.367,0.199,0.36,16,True,False,False
0.64,0.525,0.2,1.3765,0.44,0.3075,0.47,16,False,False,True
0.74,0.6,0.195,1.974,0.598,0.4085,0.71,16,True,False,False
0.57,0.465,0.18,0.9995,0.405,0.277,0.295,16,True,False,False
0.65,0.52,0.19,1.3445,0.519,0.306,0.4465,16,False,False,True
0.725,0.565,0.215,1.891,0.6975,0.4725,0.58,16,False,False,True
0.45,0.35,0.14,0.474,0.21,0.109,0.1275,16,False,True,False
0.44,0.35,0.14,0.451,0.171,0.0705,0.184,16,False,False,True
0.57,0.435,0.14,0.8085,0.3235,0.183,0.22,16,True,False,False
0.635,0.48,0.2,1.3655,0.6255,0.2595,0.425,16,False,True,False
0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,16,False,False,True
0.685,0.525,0.175,1.71,0.5415,0.309,0.58,16,True,False,False
0.59,0.5,0.2,1.187,0.412,0.2705,0.37,16,False,False,True
0.675,0.525,0.175,1.402,0.483,0.3205,0.465,16,False,False,True
0.525,0.39,0.135,0.6005,0.2265,0.131,0.21,16,True,False,False
0.535,0.405,0.125,0.927,0.26,0.1425,0.345,16,True,False,False
0.65,0.545,0.165,1.566,0.6645,0.3455,0.415,16,True,False,False
0.615,0.5,0.205,1.1055,0.4445,0.227,0.39,16,True,False,False
0.66,0.515,0.18,1.523,0.54,0.3365,0.555,16,True,False,False
0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365,16,False,False,True
0.44,0.355,0.165,0.435,0.159,0.105,0.14,16,False,True,False
0.595,0.47,0.145,0.991,0.4035,0.1505,0.34,16,False,False,True
0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16,True,False,False
0.66,0.545,0.185,1.32,0.5305,0.2635,0.455,16,False,False,True
0.655,0.515,0.2,1.373,0.443,0.3375,0.49,16,False,False,True
0.635,0.515,0.17,1.275,0.509,0.286,0.34,16,False,False,True
0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19,False,False,True
0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,19,False,False,True
0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,19,False,True,False
0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19,False,False,True
0.7,0.535,0.16,1.7255,0.63,0.2635,0.54,19,False,False,True
0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,19,False,False,True
0.52,0.39,0.14,0.7325,0.2415,0.144,0.26,19,False,True,False
0.66,0.52,0.18,1.514,0.526,0.2975,0.42,19,True,False,False
0.58,0.46,0.15,0.9955,0.429,0.212,0.26,19,True,False,False
0.525,0.395,0.165,0.782,0.285,0.1405,0.285,19,False,False,True
0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19,False,False,True
0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,19,True,False,False
0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,19,True,False,False
0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,19,False,False,True
0.63,0.515,0.16,1.016,0.4215,0.244,0.355,19,False,False,True
0.695,0.57,0.23,1.885,0.8665,0.435,0.5,19,False,False,True
0.63,0.475,0.175,1.423,0.4155,0.3385,0.49,14,True,False,False
0.595,0.455,0.155,1.041,0.416,0.2105,0.365,14,False,False,True
0.685,0.54,0.215,1.7025,0.664,0.3655,0.4735,14,True,False,False
0.605,0.49,0.145,1.3,0.517,0.3285,0.31,14,False,False,True
0.59,0.45,0.12,0.7485,0.3345,0.1315,0.22,14,False,False,True
0.55,0.425,0.15,0.806,0.376,0.171,0.245,14,False,True,False
0.56,0.44,0.14,0.971,0.443,0.2045,0.265,14,False,False,True
0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,14,True,False,False
0.57,0.495,0.16,1.0915,0.452,0.275,0.315,14,True,False,False
0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845,14,False,False,True
0.58,0.45,0.235,1.071,0.3,0.206,0.395,14,True,False,False
0.57,0.48,0.18,0.9395,0.399,0.2,0.295,14,False,False,True
0.55,0.425,0.135,0.8515,0.362,0.196,0.27,14,True,False,False
0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115,14,True,False,False
0.45,0.335,0.14,0.4625,0.164,0.076,0.15,14,False,False,True
0.625,0.465,0.155,0.972,0.404,0.1845,0.35,14,False,True,False
0.635,0.535,0.19,1.242,0.576,0.2475,0.39,14,True,False,False
0.57,0.465,0.155,0.872,0.3245,0.239,0.285,14,True,False,False
0.53,0.44,0.205,0.835,0.32,0.2175,0.245,14,False,False,True
0.485,0.395,0.14,0.6295,0.2285,0.127,0.225,14,False,False,True
0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,14,False,False,True
0.64,0.51,0.19,1.613,0.6215,0.361,0.47,14,False,False,True
0.575,0.485,0.165,1.0405,0.419,0.264,0.3,14,True,False,False
0.62,0.48,0.23,1.0935,0.403,0.245,0.355,14,True,False,False
0.59,0.45,0.16,0.893,0.2745,0.2185,0.345,14,False,True,False
0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,14,False,False,True
0.635,0.51,0.175,1.2125,0.5735,0.261,0.36,14,True,False,False
0.61,0.48,0.15,1.2,0.56,0.2455,0.28,14,False,False,True
0.485,0.395,0.16,0.66,0.2475,0.128,0.235,14,True,False,False
0.67,0.54,0.165,1.5015,0.518,0.358,0.505,14,True,False,False
0.52,0.45,0.15,0.895,0.3615,0.186,0.235,14,False,False,True
0.575,0.455,0.145,1.165,0.581,0.2275,0.3,14,False,False,True
0.525,0.38,0.14,0.6065,0.194,0.1475,0.21,14,True,False,False
0.645,0.55,0.175,1.2915,0.57,0.3045,0.33,14,True,False,False
0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,14,False,True,False
0.48,0.385,0.135,0.536,0.1895,0.142,0.173,14,True,False,False
0.525,0.405,0.15,0.795,0.3075,0.205,0.255,14,False,True,False
0.48,0.38,0.135,0.528,0.2,0.1395,0.16,14,False,False,True
0.465,0.38,0.135,0.579,0.208,0.1095,0.22,14,True,False,False
0.58,0.42,0.16,0.728,0.2725,0.19,0.19,14,False,True,False
0.5,0.385,0.155,0.762,0.3795,0.161,0.19,14,False,True,False
0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,14,True,False,False
0.495,0.385,0.135,0.6335,0.2,0.1225,0.26,14,False,False,True
0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,14,True,False,False
0.725,0.57,0.19,2.55,1.0705,0.483,0.725,14,False,False,True
0.705,0.56,0.22,1.981,0.8175,0.3085,0.76,14,False,False,True
0.49,0.42,0.125,0.609,0.239,0.1435,0.22,14,False,False,True
0.44,0.345,0.12,0.487,0.1965,0.108,0.16,14,False,True,False
0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,14,False,False,True
0.75,0.61,0.235,2.5085,1.232,0.519,0.612,14,True,False,False
0.665,0.535,0.155,1.383,0.596,0.2565,0.485,14,False,False,True
0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,14,True,False,False
0.43,0.34,0.125,0.384,0.1375,0.061,0.146,14,False,True,False
0.625,0.515,0.18,1.3485,0.5255,0.252,0.3925,14,True,False,False
0.59,0.455,0.145,1.073,0.475,0.19,0.285,14,False,False,True
0.665,0.535,0.195,1.606,0.5755,0.388,0.48,14,False,False,True
0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,14,True,False,False
0.61,0.47,0.145,1.153,0.403,0.296,0.32,14,True,False,False
0.65,0.495,0.18,1.793,0.8005,0.339,0.53,14,False,False,True
0.57,0.45,0.155,0.91,0.326,0.1895,0.355,14,False,False,True
0.54,0.415,0.175,0.8975,0.275,0.241,0.275,14,True,False,False
0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,14,False,False,True
0.55,0.465,0.15,1.082,0.3575,0.194,0.19,14,True,False,False
0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,12,True,False,False
0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,12,True,False,False
0.61,0.48,0.16,1.234,0.598,0.238,0.315,12,True,False,False
0.765,0.6,0.22,2.302,1.007,0.509,0.6205,12,False,False,True
0.395,0.28,0.08,0.266,0.0995,0.066,0.09,12,False,False,True
0.68,0.54,0.19,1.623,0.7165,0.354,0.4715,12,False,False,True
0.62,0.51,0.175,1.615,0.5105,0.192,0.675,12,False,False,True
0.45,0.36,0.125,0.45,0.191,0.0865,0.145,12,False,True,False
0.52,0.385,0.115,0.669,0.2385,0.172,0.205,12,False,False,True
0.46,0.355,0.11,0.415,0.215,0.082,0.13,12,False,False,True
0.645,0.485,0.15,1.151,0.5935,0.2315,0.293,12,True,False,False
0.625,0.43,0.175,1.411,0.572,0.297,0.395,12,False,True,False
0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12,True,False,False
0.385,0.285,0.105,0.2905,0.1215,0.0685,0.0875,12,False,False,True
0.615,0.505,0.165,1.34,0.5315,0.2815,0.41,12,False,False,True
0.73,0.575,0.185,1.8795,0.931,0.38,0.4825,12,True,False,False
0.65,0.51,0.175,1.446,0.6485,0.2705,0.45,12,False,False,True
0.495,0.385,0.135,0.709,0.211,0.1375,0.262,12,False,False,True
0.645,0.48,0.19,1.371,0.6925,0.2905,0.35,12,True,False,False
0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12,False,False,True
0.665,0.515,0.2,1.2695,0.5115,0.2675,0.436,12,False,False,True
0.395,0.295,0.115,0.316,0.1205,0.0595,0.1105,12,False,False,True
0.405,0.325,0.11,0.3575,0.145,0.0725,0.11,12,True,False,False
0.585,0.455,0.155,1.133,0.5515,0.223,0.305,12,False,False,True
0.56,0.44,0.165,0.8,0.335,0.1735,0.25,12,False,True,False
0.535,0.44,0.15,0.6765,0.256,0.139,0.26,12,False,False,True
0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,12,False,False,True
0.7,0.545,0.13,1.556,0.6725,0.374,0.195,12,True,False,False
0.69,0.525,0.19,1.492,0.6425,0.3905,0.42,12,True,False,False
0.48,0.38,0.13,0.6175,0.3,0.142,0.175,12,False,False,True
0.71,0.555,0.195,1.9485,0.9455,0.3765,0.495,12,False,False,True
0.74,0.565,0.205,2.119,0.9655,0.5185,0.482,12,True,False,False
0.63,0.49,0.18,1.13,0.458,0.2765,0.315,12,False,False,True
0.515,0.435,0.17,0.631,0.2765,0.111,0.216,12,True,False,False
0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,12,False,False,True
0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12,True,False,False
0.66,0.5,0.165,1.1905,0.4585,0.298,0.37,12,True,False,False
0.6,0.465,0.165,0.8875,0.309,0.246,0.262,12,True,False,False
0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,12,True,False,False
0.64,0.5,0.17,1.12,0.4955,0.2645,0.32,12,True,False,False
0.715,0.52,0.18,1.6,0.708,0.3525,0.445,12,False,False,True
0.635,0.525,0.16,1.195,0.5435,0.246,0.335,12,False,False,True
0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,12,True,False,False
0.75,0.615,0.205,2.2635,0.821,0.423,0.726,12,True,False,False
0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12,False,False,True
0.48,0.39,0.125,0.6905,0.219,0.155,0.2,12,True,False,False
0.735,0.565,0.205,2.1275,0.949,0.46,0.565,12,True,False,False
0.615,0.495,0.16,1.255,0.5815,0.3195,0.3225,12,True,False,False
0.745,0.575,0.2,1.884,0.954,0.336,0.495,12,False,False,True
0.65,0.565,0.2,1.6645,0.753,0.367,0.43,12,True,False,False
0.55,0.42,0.135,0.816,0.3995,0.1485,0.23,12,False,True,False
0.58,0.465,0.16,1.0345,0.315,0.26,0.3635,12,False,False,True
0.46,0.375,0.135,0.4935,0.186,0.0845,0.17,12,False,False,True
0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,12,False,False,True
0.63,0.49,0.16,1.09,0.407,0.224,0.354,12,False,False,True
0.51,0.395,0.145,0.6185,0.216,0.1385,0.24,12,False,False,True
0.5,0.405,0.15,0.5965,0.253,0.126,0.185,12,True,False,False
0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12,False,False,True
0.71,0.57,0.195,1.9805,0.9925,0.4925,0.48,12,True,False,False
0.705,0.535,0.18,1.685,0.693,0.42,0.4045,12,True,False,False
0.54,0.42,0.155,0.7385,0.3515,0.152,0.215,12,False,False,True
0.47,0.375,0.12,0.5565,0.226,0.122,0.195,12,False,False,True
0.665,0.52,0.175,1.3725,0.606,0.32,0.395,12,False,False,True
0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12,False,False,True
0.59,0.46,0.13,1.102,0.455,0.2055,0.33,12,False,False,True
0.67,0.505,0.16,1.2585,0.6255,0.311,0.308,12,False,False,True
0.62,0.465,0.185,1.274,0.579,0.3065,0.32,12,False,False,True
0.525,0.405,0.16,0.658,0.2655,0.1125,0.225,12,True,False,False
0.45,0.36,0.16,0.567,0.174,0.1245,0.225,12,False,False,True
0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,12,True,False,False
0.72,0.575,0.18,1.6705,0.732,0.3605,0.501,12,True,False,False
0.5,0.405,0.155,0.772,0.346,0.1535,0.245,12,False,False,True
0.48,0.375,0.105,0.525,0.2185,0.1195,0.155,12,True,False,False
0.565,0.44,0.16,0.915,0.354,0.1935,0.32,12,True,False,False
0.62,0.5,0.175,1.186,0.4985,0.3015,0.35,12,True,False,False
0.51,0.4,0.13,0.6435,0.27,0.1665,0.205,12,False,False,True
0.505,0.405,0.14,0.875,0.2665,0.174,0.285,12,False,False,True
0.61,0.485,0.175,1.2445,0.544,0.297,0.345,12,False,False,True
0.63,0.48,0.145,1.0115,0.4235,0.237,0.305,12,False,False,True
0.63,0.505,0.165,1.065,0.4595,0.216,0.315,12,True,False,False
0.68,0.515,0.175,1.6185,0.5125,0.409,0.62,12,True,False,False
0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12,False,False,True
0.64,0.585,0.195,1.647,0.7225,0.331,0.471,12,False,False,True
0.69,0.55,0.2,1.569,0.687,0.3675,0.46,12,True,False,False
0.475,0.375,0.15,0.559,0.1955,0.1215,0.1945,12,True,False,False
0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,12,True,False,False
0.65,0.51,0.175,1.3165,0.6345,0.2605,0.364,12,False,False,True
0.625,0.47,0.155,1.1955,0.643,0.2055,0.3145,12,False,True,False
0.74,0.575,0.22,2.012,0.8915,0.5265,0.471,12,True,False,False
0.525,0.43,0.125,0.813,0.3315,0.166,0.1775,12,True,False,False
0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12,True,False,False
0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,12,False,False,True
0.72,0.575,0.215,2.173,0.9515,0.564,0.5365,12,False,False,True
0.595,0.455,0.155,1.0605,0.5135,0.2165,0.3,12,True,False,False
0.675,0.54,0.175,1.5545,0.6645,0.278,0.512,12,False,False,True
0.72,0.565,0.17,1.613,0.723,0.3255,0.4945,12,True,False,False
0.6,0.475,0.16,1.164,0.5045,0.2635,0.335,12,False,False,True
0.62,0.515,0.155,1.3255,0.6685,0.2605,0.335,12,True,False,False
0.605,0.5,0.175,1.098,0.4765,0.232,0.375,12,False,False,True
0.655,0.515,0.2,1.494,0.7255,0.309,0.405,12,True,False,False
0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,12,True,False,False
0.61,0.48,0.165,1.244,0.6345,0.257,0.305,12,False,False,True
0.59,0.465,0.15,0.997,0.392,0.246,0.34,12,True,False,False
0.61,0.495,0.185,1.1085,0.3705,0.3135,0.33,12,True,False,False
0.62,0.48,0.18,1.2215,0.582,0.2695,0.313,12,True,False,False
0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,12,False,False,True
0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275,12,True,False,False
0.665,0.525,0.18,1.429,0.6715,0.29,0.4,12,False,False,True
0.41,0.325,0.12,0.3745,0.158,0.081,0.125,12,False,False,True
0.595,0.47,0.15,0.8915,0.359,0.2105,0.245,12,False,False,True
0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,12,True,False,False
0.55,0.45,0.155,0.7895,0.343,0.159,0.25,12,False,False,True
0.575,0.45,0.165,0.9215,0.3275,0.225,0.256,12,False,False,True
0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,12,False,False,True
0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,12,False,False,True
0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,12,False,True,False
0.5,0.4,0.145,0.63,0.234,0.1465,0.23,12,True,False,False
0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,12,False,False,True
0.67,0.55,0.19,1.3905,0.5425,0.3035,0.4,12,True,False,False
0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,12,True,False,False
0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,12,False,True,False
0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,12,False,True,False
0.57,0.445,0.145,0.7405,0.306,0.172,0.1825,12,False,True,False
0.555,0.44,0.15,0.755,0.307,0.1525,0.26,12,False,False,True
0.575,0.45,0.185,0.925,0.342,0.197,0.35,12,False,False,True
0.7,0.575,0.19,2.273,1.095,0.418,0.638,12,False,False,True
0.695,0.525,0.175,1.742,0.696,0.389,0.505,12,False,False,True
0.525,0.44,0.15,0.8425,0.3685,0.1985,0.24,12,True,False,False
0.775,0.63,0.25,2.7795,1.3485,0.76,0.578,12,False,False,True
0.52,0.41,0.155,0.727,0.291,0.1835,0.235,12,True,False,False
0.47,0.37,0.135,0.547,0.222,0.1325,0.17,12,False,False,True
0.61,0.47,0.195,1.2735,0.469,0.3315,0.398,12,True,False,False
0.64,0.51,0.2,1.3905,0.61,0.3315,0.41,12,True,False,False
0.655,0.5,0.205,1.528,0.6215,0.3725,0.4535,11,True,False,False
0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,11,False,True,False
0.505,0.41,0.15,0.644,0.285,0.145,0.21,11,True,False,False
0.575,0.45,0.135,0.8245,0.3375,0.2115,0.239,11,False,True,False
0.685,0.52,0.15,1.3735,0.7185,0.293,0.32,11,False,False,True
0.625,0.47,0.17,1.1665,0.4605,0.2565,0.3945,11,False,False,True
0.75,0.555,0.215,2.201,1.0615,0.5235,0.5285,11,False,False,True
0.545,0.435,0.145,0.9385,0.3685,0.1245,0.345,11,False,False,True
0.7,0.56,0.175,1.6605,0.8605,0.3275,0.398,11,True,False,False
0.54,0.42,0.14,0.805,0.369,0.1725,0.21,11,True,False,False
0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11,False,False,True
0.64,0.5,0.18,1.4995,0.593,0.314,0.431,11,True,False,False
0.735,0.57,0.175,1.88,0.9095,0.387,0.488,11,False,False,True
0.495,0.385,0.135,0.6625,0.3005,0.1635,0.185,11,True,False,False
0.68,0.52,0.185,1.494,0.615,0.3935,0.406,11,True,False,False
0.67,0.53,0.225,1.5615,0.63,0.487,0.3725,11,True,False,False
0.605,0.435,0.13,0.9025,0.432,0.174,0.26,11,False,True,False
0.615,0.49,0.19,1.1345,0.4695,0.257,0.348,11,True,False,False
0.6,0.495,0.175,1.29,0.606,0.276,0.3445,11,False,False,True
0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,11,False,False,True
0.56,0.445,0.165,1.0285,0.4535,0.253,0.275,11,False,True,False
0.565,0.39,0.125,0.744,0.352,0.13,0.1685,11,False,False,True
0.47,0.35,0.145,0.5175,0.187,0.1235,0.18,11,True,False,False
0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,11,False,False,True
0.595,0.465,0.15,1.0255,0.412,0.2745,0.289,11,True,False,False
0.55,0.445,0.145,0.783,0.3045,0.157,0.265,11,False,True,False
0.555,0.425,0.14,0.788,0.282,0.1595,0.285,11,True,False,False
0.445,0.355,0.15,0.485,0.181,0.125,0.155,11,True,False,False
