length,diameter,height,wholeweight,shuckedweight,visceraweight,shellweight,class,F,I,M
0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,12,True,False,False
0.565,0.44,0.125,0.802,0.3595,0.1825,0.215,9,False,False,True
0.385,0.29,0.09,0.2615,0.111,0.0595,0.0745,9,False,True,False
0.685,0.54,0.215,1.7025,0.664,0.3655,0.4735,14,True,False,False
0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,17,True,False,False
0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,7,False,False,True
0.45,0.35,0.145,0.5425,0.1765,0.123,0.175,13,True,False,False
0.5,0.385,0.11,0.596,0.3015,0.104,0.151,8,False,True,False
0.505,0.4,0.145,0.7045,0.334,0.1425,0.207,8,False,True,False
0.31,0.23,0.07,0.1245,0.0505,0.0265,0.038,6,False,True,False
0.72,0.575,0.17,1.9335,0.913,0.389,0.51,13,True,False,False
0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,7,False,False,True
0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,8,False,True,False
0.655,0.54,0.165,1.403,0.6955,0.2385,0.42,11,False,False,True
0.675,0.545,0.185,1.7375,0.876,0.3135,0.469,13,False,False,True
0.39,0.3,0.105,0.259,0.0955,0.038,0.085,8,False,True,False
0.425,0.325,0.105,0.3975,0.1815,0.081,0.1175,7,False,True,False
0.44,0.35,0.125,0.456,0.21,0.0955,0.131,8,False,True,False
0.725,0.565,0.21,2.1425,1.03,0.487,0.503,14,True,False,False
0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,10,False,True,False
0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13,True,False,False
0.48,0.355,0.115,0.5785,0.25,0.106,0.184,8,False,True,False
0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,7,False,False,True
0.38,0.285,0.095,0.243,0.0895,0.0665,0.075,7,False,True,False
0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,9,True,False,False
0.465,0.355,0.12,0.4975,0.2375,0.099,0.14,8,False,True,False
0.575,0.455,0.16,0.9895,0.495,0.195,0.246,9,False,True,False
0.63,0.5,0.185,1.362,0.5785,0.3125,0.384,10,False,False,True
0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,9,False,False,True
0.61,0.465,0.16,1.0725,0.4835,0.2515,0.28,10,True,False,False
0.69,0.53,0.17,1.5535,0.7945,0.3485,0.3695,9,True,False,False
0.585,0.455,0.125,1.027,0.391,0.212,0.25,17,False,False,True
0.6,0.45,0.145,0.877,0.4325,0.155,0.24,9,False,False,True
0.525,0.41,0.135,0.7905,0.4065,0.198,0.177,8,True,False,False
0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,10,False,True,False
0.575,0.47,0.155,1.116,0.509,0.238,0.34,10,True,False,False
0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,9,False,False,True
0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,9,True,False,False
0.59,0.47,0.15,0.9955,0.481,0.232,0.24,8,False,False,True
0.55,0.435,0.165,0.804,0.34,0.194,0.244,8,False,True,False
0.54,0.425,0.12,0.817,0.2945,0.153,0.195,10,False,False,True
0.575,0.435,0.14,0.8455,0.401,0.191,0.222,9,False,False,True
0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,8,False,False,True
0.655,0.505,0.195,1.4405,0.688,0.3805,0.363,11,True,False,False
0.5,0.39,0.12,0.5955,0.2455,0.147,0.173,8,False,True,False
0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19,False,False,True
0.63,0.49,0.155,1.2525,0.63,0.246,0.289,9,False,False,True
0.525,0.405,0.12,0.7555,0.3755,0.1555,0.201,9,False,False,True
0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,8,False,True,False
0.675,0.51,0.15,1.1965,0.475,0.304,0.386,11,True,False,False
0.625,0.49,0.175,1.3325,0.5705,0.271,0.405,10,False,False,True
0.525,0.395,0.165,0.782,0.285,0.1405,0.285,19,False,False,True
0.41,0.335,0.11,0.33,0.157,0.0705,0.17,7,False,True,False
0.455,0.33,0.1,0.372,0.358,0.0775,0.11,8,False,True,False
0.44,0.365,0.11,0.4465,0.213,0.089,0.1135,9,False,True,False
0.395,0.3,0.105,0.3375,0.1435,0.0755,0.098,12,True,False,False
0.5,0.405,0.14,0.6155,0.241,0.1355,0.205,9,False,False,True
0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,12,False,False,True
0.525,0.375,0.12,0.6315,0.3045,0.114,0.19,9,False,True,False
0.45,0.335,0.105,0.447,0.2335,0.153,0.119,7,False,True,False
0.625,0.485,0.16,1.15,0.5255,0.257,0.3315,11,False,True,False
0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,9,False,False,True
0.5,0.395,0.14,0.6215,0.2925,0.1205,0.195,9,False,True,False
0.535,0.39,0.125,0.599,0.2595,0.149,0.169,9,False,True,False
0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,6,False,True,False
0.47,0.35,0.115,0.487,0.1955,0.127,0.155,8,True,False,False
0.45,0.335,0.14,0.478,0.1865,0.115,0.16,11,False,False,True
0.415,0.31,0.105,0.3595,0.167,0.083,0.0915,6,False,True,False
0.455,0.375,0.125,0.484,0.2155,0.102,0.165,7,False,False,True
0.47,0.375,0.12,0.487,0.196,0.099,0.135,8,False,True,False
0.45,0.335,0.105,0.362,0.1575,0.0795,0.1095,7,False,True,False
0.585,0.465,0.145,0.9855,0.4325,0.2145,0.2845,10,True,False,False
0.75,0.57,0.21,2.236,1.109,0.5195,0.545,11,True,False,False
0.45,0.33,0.105,0.448,0.208,0.089,0.12,9,False,True,False
0.555,0.43,0.125,0.7005,0.3395,0.1355,0.2095,8,False,True,False
0.415,0.335,0.1,0.358,0.169,0.067,0.105,7,False,True,False
0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,9,True,False,False
0.55,0.43,0.14,0.8105,0.368,0.161,0.275,9,True,False,False
0.63,0.49,0.19,1.1775,0.4935,0.3365,0.285,11,False,False,True
0.615,0.475,0.15,1.0375,0.476,0.2325,0.283,9,False,False,True
0.515,0.405,0.14,0.8505,0.312,0.146,0.315,17,False,False,True
0.695,0.55,0.22,1.5515,0.566,0.3835,0.445,13,False,False,True
0.585,0.45,0.15,1.047,0.4315,0.276,0.315,14,False,False,True
0.45,0.35,0.125,0.4775,0.2235,0.089,0.118,6,False,True,False
0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,13,False,True,False
0.555,0.45,0.175,0.874,0.3275,0.202,0.305,10,False,False,True
0.615,0.5,0.205,1.1055,0.4445,0.227,0.39,16,True,False,False
0.47,0.36,0.105,0.544,0.27,0.1395,0.129,7,False,False,True
0.57,0.435,0.14,0.8085,0.3235,0.183,0.22,16,True,False,False
0.695,0.55,0.22,1.5515,0.566,0.3835,0.445,13,False,False,True
0.475,0.365,0.105,0.4175,0.1645,0.099,0.127,7,False,True,False
0.61,0.485,0.21,1.3445,0.535,0.2205,0.515,20,True,False,False
0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,9,False,False,True
0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665,9,False,False,True
0.535,0.435,0.15,0.725,0.269,0.1385,0.25,9,False,False,True
0.075,0.055,0.01,0.002,0.001,0.0005,0.0015,1,False,True,False
0.28,0.2,0.075,0.1225,0.0545,0.0115,0.035,5,False,True,False
0.655,0.505,0.165,1.27,0.6035,0.262,0.335,10,False,False,True
0.59,0.475,0.16,1.1015,0.4775,0.2555,0.295,13,True,False,False
0.58,0.46,0.155,1.0335,0.469,0.2225,0.295,10,False,False,True
0.64,0.49,0.18,1.36,0.653,0.347,0.305,9,True,False,False
0.405,0.31,0.12,0.3095,0.138,0.058,0.095,13,True,False,False
0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4,False,True,False
0.58,0.5,0.165,0.925,0.37,0.185,0.3005,10,True,False,False
0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,13,False,False,True
0.44,0.34,0.12,0.4995,0.2965,0.0945,0.1185,6,False,True,False
0.465,0.345,0.11,0.393,0.1825,0.0735,0.12,8,False,True,False
0.48,0.37,0.13,0.5885,0.2475,0.1505,0.1595,15,True,False,False
0.675,0.545,0.185,1.7375,0.876,0.3135,0.469,13,False,False,True
0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,8,False,True,False
0.35,0.265,0.085,0.1735,0.0775,0.034,0.056,6,False,True,False
0.745,0.57,0.215,2.25,1.1565,0.446,0.558,9,True,False,False
0.425,0.34,0.1,0.371,0.15,0.0865,0.115,8,False,True,False
0.47,0.345,0.115,0.4885,0.2005,0.108,0.166,11,False,True,False
0.625,0.525,0.195,1.352,0.4505,0.2445,0.53,13,True,False,False
0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735,10,False,False,True
0.28,0.21,0.075,0.1195,0.053,0.0265,0.03,6,False,True,False
0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,6,False,False,True
0.515,0.42,0.135,0.711,0.337,0.144,0.205,13,False,True,False
0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263,10,True,False,False
0.63,0.49,0.18,1.13,0.458,0.2765,0.315,12,False,False,True
0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,7,False,True,False
0.745,0.575,0.2,1.884,0.954,0.336,0.495,12,False,False,True
0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,11,True,False,False
0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19,False,False,True
0.57,0.43,0.145,0.833,0.354,0.144,0.2815,10,False,True,False
0.49,0.385,0.14,0.5425,0.198,0.127,0.175,11,False,True,False
0.645,0.49,0.215,1.406,0.4265,0.2285,0.51,25,True,False,False
0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,9,True,False,False
0.36,0.3,0.085,0.27,0.1185,0.064,0.0745,7,False,True,False
0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4,False,True,False
0.36,0.27,0.09,0.219,0.097,0.0405,0.065,6,False,True,False
0.665,0.525,0.155,1.3575,0.5325,0.3045,0.4485,10,False,False,True
0.56,0.43,0.15,0.8745,0.453,0.161,0.22,8,True,False,False
0.495,0.375,0.14,0.494,0.181,0.0975,0.191,8,False,True,False
0.52,0.41,0.125,0.6985,0.2945,0.1625,0.215,10,True,False,False
0.375,0.27,0.135,0.597,0.272,0.131,0.1675,7,True,False,False
0.36,0.265,0.09,0.2065,0.078,0.057,0.06,8,True,False,False
0.615,0.51,0.15,1.296,0.545,0.3315,0.32,9,False,False,True
0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,5,False,True,False
0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15,True,False,False
0.545,0.415,0.2,1.358,0.567,0.318,0.403,10,True,False,False
0.66,0.495,0.21,1.548,0.724,0.3525,0.3925,10,True,False,False
