length,diameter,height,wholeweight,shuckedweight,visceraweight,shellweight,class,F,I,M
0.37,0.275,0.1,0.22,0.094,0.045,0.065,7,False,True,False
0.445,0.345,0.12,0.4035,0.169,0.0825,0.13,7,False,True,False
0.405,0.3,0.09,0.269,0.103,0.067,0.11,6,False,True,False
0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,6,False,True,False
0.555,0.445,0.13,0.8625,0.4225,0.155,0.24,9,False,False,True
0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,5,False,True,False
0.57,0.45,0.155,0.91,0.326,0.1895,0.355,14,False,False,True
0.35,0.25,0.07,0.1605,0.0715,0.0335,0.046,6,False,True,False
0.485,0.37,0.115,0.637,0.38,0.1335,0.128,7,False,True,False
0.68,0.53,0.18,1.529,0.7635,0.3115,0.4025,11,False,False,True
0.58,0.45,0.145,1.0025,0.547,0.1975,0.2295,8,False,False,True
0.56,0.42,0.14,0.837,0.414,0.214,0.2,8,False,True,False
0.62,0.47,0.135,1.0195,0.5315,0.2005,0.2475,8,False,False,True
0.37,0.275,0.09,0.2065,0.096,0.0395,0.058,7,False,True,False
0.72,0.585,0.22,1.914,0.9155,0.448,0.479,11,False,False,True
0.425,0.325,0.11,0.317,0.135,0.048,0.09,8,False,True,False
0.66,0.535,0.19,1.5905,0.6425,0.297,0.5175,9,False,False,True
0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,15,True,False,False
0.435,0.345,0.115,0.418,0.222,0.0735,0.106,7,False,True,False
0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,9,True,False,False
0.62,0.51,0.15,1.456,0.581,0.2875,0.32,13,True,False,False
0.63,0.485,0.18,1.2435,0.5175,0.308,0.37,11,False,False,True
0.495,0.395,0.125,0.5415,0.2375,0.1345,0.155,9,False,False,True
0.465,0.36,0.13,0.5265,0.2105,0.1185,0.165,10,False,False,True
0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,9,True,False,False
0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,9,False,False,True
0.68,0.56,0.195,1.7775,0.861,0.322,0.415,11,True,False,False
0.645,0.485,0.15,1.151,0.5935,0.2315,0.293,12,True,False,False
0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13,True,False,False
0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,19,False,False,True
0.64,0.485,0.145,1.1335,0.5525,0.2505,0.3015,11,True,False,False
0.375,0.285,0.09,0.237,0.106,0.0395,0.08,8,False,True,False
0.535,0.45,0.135,0.728,0.2845,0.1845,0.265,9,False,True,False
0.685,0.535,0.175,1.5845,0.7175,0.3775,0.4215,9,True,False,False
0.535,0.42,0.145,0.6885,0.273,0.1515,0.237,9,False,True,False
0.28,0.22,0.08,0.1315,0.066,0.024,0.03,5,False,True,False
0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,8,False,False,True
0.61,0.475,0.16,1.1155,0.3835,0.223,0.379,10,True,False,False
0.515,0.39,0.125,0.5705,0.238,0.1265,0.185,8,False,True,False
0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,6,False,False,True
0.545,0.42,0.175,0.754,0.256,0.1775,0.275,10,True,False,False
0.37,0.28,0.11,0.2305,0.0945,0.0465,0.075,10,True,False,False
0.58,0.455,0.12,0.94,0.399,0.257,0.265,11,True,False,False
0.505,0.385,0.115,0.4825,0.21,0.1035,0.1535,10,False,False,True
0.63,0.48,0.165,1.2615,0.5505,0.277,0.3885,10,True,False,False
0.58,0.445,0.135,0.95,0.484,0.182,0.2325,8,True,False,False
0.495,0.33,0.1,0.44,0.177,0.095,0.15,7,False,True,False
0.59,0.465,0.165,1.115,0.5165,0.273,0.275,10,False,False,True
0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,10,False,False,True
0.65,0.515,0.175,1.466,0.677,0.3045,0.4,10,False,False,True
0.56,0.45,0.185,1.07,0.3805,0.175,0.41,19,False,False,True
0.625,0.48,0.145,1.085,0.4645,0.2445,0.327,10,False,False,True
0.54,0.415,0.135,0.709,0.3195,0.174,0.185,9,False,True,False
0.615,0.475,0.175,1.194,0.559,0.259,0.3165,11,True,False,False
0.69,0.54,0.155,1.454,0.624,0.3105,0.39,9,True,False,False
0.6,0.495,0.175,1.3005,0.6195,0.284,0.3285,11,False,False,True
0.52,0.38,0.115,0.6645,0.3285,0.17,0.1425,7,False,True,False
0.51,0.4,0.12,0.7005,0.347,0.1105,0.195,10,True,False,False
0.735,0.57,0.175,1.88,0.9095,0.387,0.488,11,False,False,True
0.515,0.395,0.125,0.556,0.2695,0.096,0.17,8,False,True,False
0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,11,False,True,False
0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,11,True,False,False
0.475,0.355,0.125,0.4865,0.2155,0.1105,0.142,9,False,True,False
0.665,0.515,0.18,1.389,0.5945,0.324,0.395,10,True,False,False
0.405,0.25,0.09,0.2875,0.128,0.063,0.0805,7,False,True,False
0.56,0.44,0.135,0.8025,0.35,0.1615,0.259,9,True,False,False
0.665,0.525,0.165,1.338,0.5515,0.3575,0.35,18,False,False,True
0.415,0.325,0.115,0.3455,0.1405,0.0765,0.11,9,True,False,False
0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,9,True,False,False
0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,12,False,True,False
0.44,0.345,0.105,0.4285,0.165,0.083,0.132,11,True,False,False
0.325,0.26,0.09,0.1915,0.085,0.036,0.062,7,True,False,False
0.43,0.325,0.11,0.3675,0.1355,0.0935,0.12,13,False,True,False
0.67,0.53,0.225,1.5615,0.63,0.487,0.3725,11,True,False,False
0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,16,False,False,True
0.615,0.475,0.205,1.337,0.5995,0.2815,0.37,11,False,False,True
0.62,0.48,0.165,1.043,0.4835,0.221,0.31,10,True,False,False
0.475,0.365,0.125,0.5465,0.229,0.1185,0.172,9,False,True,False
0.385,0.305,0.125,0.314,0.146,0.0555,0.08,10,True,False,False
0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195,7,False,True,False
0.36,0.27,0.1,0.217,0.0885,0.0495,0.0715,6,False,False,True
0.11,0.09,0.03,0.008,0.0025,0.002,0.003,3,False,True,False
0.545,0.42,0.125,0.9745,0.353,0.174,0.305,13,False,False,True
0.375,0.29,0.08,0.282,0.1405,0.0725,0.08,7,True,False,False
0.59,0.47,0.16,1.206,0.479,0.2425,0.309,8,False,False,True
0.195,0.145,0.05,0.032,0.01,0.008,0.012,4,False,False,True
0.37,0.275,0.1,0.2295,0.0885,0.0465,0.07,7,False,True,False
0.49,0.39,0.15,0.573,0.225,0.124,0.17,21,False,False,True
0.585,0.45,0.175,1.1275,0.4925,0.262,0.335,11,False,False,True
0.415,0.325,0.11,0.316,0.1385,0.0795,0.0925,8,False,True,False
0.66,0.53,0.185,1.346,0.546,0.2705,0.476,11,True,False,False
0.58,0.425,0.15,0.844,0.3645,0.185,0.2705,9,True,False,False
0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,12,True,False,False
0.34,0.265,0.085,0.1835,0.077,0.046,0.065,10,False,False,True
0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,13,False,False,True
0.46,0.35,0.115,0.44,0.19,0.1025,0.13,8,True,False,False
0.585,0.465,0.165,0.885,0.4025,0.1625,0.274,10,False,False,True
0.495,0.4,0.145,0.578,0.2545,0.1305,0.1645,8,False,True,False
0.71,0.575,0.175,1.555,0.6465,0.3705,0.52,15,True,False,False
0.385,0.3,0.09,0.247,0.1225,0.044,0.0675,5,False,True,False
0.65,0.5,0.19,1.464,0.6415,0.339,0.4245,9,True,False,False
0.385,0.265,0.08,0.251,0.124,0.037,0.07,6,False,True,False
0.62,0.515,0.175,1.221,0.535,0.241,0.395,13,False,False,True
0.57,0.465,0.155,0.872,0.3245,0.239,0.285,14,True,False,False
0.435,0.325,0.1,0.366,0.174,0.0725,0.109,7,False,True,False
0.365,0.26,0.115,0.218,0.0935,0.0445,0.07,9,False,True,False
0.33,0.205,0.095,0.1595,0.077,0.032,0.0435,5,False,True,False
0.435,0.35,0.12,0.4585,0.192,0.1,0.13,11,True,False,False
0.515,0.39,0.13,0.5755,0.1975,0.13,0.1845,9,True,False,False
0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,10,False,False,True
0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,6,False,False,True
0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21,False,False,True
0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,12,False,False,True
0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,12,False,False,True
0.555,0.42,0.14,0.868,0.33,0.243,0.21,13,True,False,False
0.57,0.44,0.175,0.9415,0.3805,0.2285,0.283,9,False,False,True
0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8,True,False,False
0.565,0.43,0.15,0.8215,0.332,0.1685,0.29,11,False,True,False
0.255,0.19,0.07,0.0815,0.028,0.016,0.031,5,False,True,False
0.735,0.6,0.22,2.555,1.1335,0.44,0.6,11,True,False,False
0.4,0.31,0.115,0.314,0.1545,0.0595,0.087,6,False,True,False
0.55,0.405,0.15,0.9235,0.412,0.2135,0.24,7,False,False,True
0.51,0.395,0.13,0.6025,0.281,0.143,0.162,7,False,True,False
0.59,0.475,0.155,0.9715,0.371,0.235,0.28,11,True,False,False
0.515,0.405,0.14,0.8505,0.312,0.146,0.315,17,False,False,True
0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10,True,False,False
0.615,0.495,0.2,1.219,0.564,0.227,0.3885,10,False,False,True
0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,13,False,False,True
0.535,0.46,0.145,0.7875,0.3395,0.2005,0.2,8,True,False,False
0.65,0.515,0.18,1.463,0.658,0.3135,0.4115,11,False,False,True
0.535,0.415,0.17,0.879,0.295,0.1965,0.285,10,True,False,False
0.57,0.48,0.18,0.9395,0.399,0.2,0.295,14,False,False,True
0.475,0.36,0.1,0.4285,0.1965,0.099,0.112,7,False,False,True
0.505,0.405,0.14,0.875,0.2665,0.174,0.285,12,False,False,True
0.56,0.41,0.165,0.93,0.3505,0.237,0.3,13,False,False,True
0.36,0.295,0.105,0.241,0.0865,0.053,0.095,8,False,False,True
0.455,0.375,0.125,0.484,0.2155,0.102,0.165,7,False,False,True
0.44,0.35,0.125,0.4035,0.175,0.063,0.129,9,True,False,False
0.33,0.215,0.075,0.1145,0.045,0.0265,0.035,6,False,False,True
0.65,0.495,0.175,1.227,0.528,0.258,0.37,11,True,False,False
0.52,0.4,0.125,0.559,0.254,0.139,0.149,8,False,False,True
0.66,0.5,0.175,1.3275,0.556,0.2805,0.4085,9,True,False,False
0.385,0.285,0.085,0.244,0.1215,0.0445,0.068,8,False,True,False
0.49,0.37,0.105,0.5265,0.249,0.1005,0.148,7,True,False,False
